run_dir,fold,task,fusion,modalities,seed,shuffle_train_labels,n_train_internal,n_internal_val,n_test_heldout,params,size_mb,test_accuracy,test_macro_f1,test_weighted_f1,test_n,nonoverlap_accuracy,nonoverlap_macro_f1,nonoverlap_weighted_f1,nonoverlap_n,folder_majority_accuracy,folder_majority_macro_f1,folder_majority_weighted_f1,folder_majority_n,majority_baseline_accuracy,majority_baseline_macro_f1,majority_baseline_weighted_f1,majority_baseline_n,majority_class,zero_audio_accuracy,zero_audio_macro_f1,zero_image_accuracy,zero_image_macro_f1,zero_imu_accuracy,zero_imu_macro_f1,zero_tof_accuracy,zero_tof_macro_f1,zero_mag_accuracy,zero_mag_macro_f1
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__imu-mag-image__seed42,test_p4,surface,gated,imu+mag+image,42,False,8248,2051,951,228776,2.8433074951171875,0.9484752891692955,0.9503749479240036,0.9474166570337708,951,0.9614604462474645,0.963741348128506,0.9607442830905546,493,1.0,1.0,1.0,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,0.24185068349106204,0.16230663690537137,0.7676130389064143,0.669599721198845,,,0.9558359621451105,0.9573857021354055
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__imu-mag-image__seed42,test_p4,surface,concat,imu+mag+image,42,False,8248,2051,951,233189,2.8721771240234375,0.9011566771819137,0.9026244499769686,0.8980673263780432,951,0.9026369168356998,0.9048782702541773,0.8997694416030071,493,0.9722222222222222,0.9722943722943723,0.9716209716209716,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,0.2565720294426919,0.18397807865892973,0.7476340694006309,0.6450881392190123,,,0.9305993690851735,0.9341414461602696
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__imu-mag-audio__seed42,test_p4,surface,gated,imu+mag+audio,42,False,8248,2051,951,146824,1.8929595947265625,0.8780231335436383,0.8542102100068588,0.8606836229426444,951,0.8701825557809331,0.842487208455473,0.8490372413303003,493,0.8611111111111112,0.8300653594771241,0.842955700798838,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,0.15667718191377497,0.054181818181818185,,,0.7255520504731862,0.6026998396202264,,,0.868559411146162,0.8446161643447617
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__imu-mag-audio__seed42,test_p4,surface,concat,imu+mag+audio,42,False,8248,2051,951,151237,1.919891357421875,0.8517350157728707,0.8138371989316122,0.824373947668724,951,0.8498985801217038,0.8100742514188092,0.8202424257617408,493,0.8333333333333334,0.7833333333333333,0.7986111111111112,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,0.28180862250262884,0.08794093519278097,,,0.8138801261829653,0.769145582302048,,,0.8706624605678234,0.8480426972479815
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__imu-tof-image__seed42,test_p4,surface,gated,imu+tof+image,42,False,8248,2051,951,228680,2.8435516357421875,0.9064143007360673,0.9094332141001669,0.9045669925538942,951,0.9087221095334685,0.9114658124850654,0.9068053738458146,493,0.9722222222222222,0.9722943722943723,0.9716209716209716,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,0.43217665615141954,0.35359426272190275,0.7896950578338591,0.6911704020721668,0.7634069400630915,0.7576899416721617,,
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__imu-tof-image__seed42,test_p4,surface,concat,imu+tof+image,42,False,8248,2051,951,233093,2.87109375,0.953732912723449,0.9553442335890164,0.9531885071975315,951,0.9533468559837728,0.9544685175096307,0.9528085002993463,493,1.0,1.0,1.0,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,0.4174553101997897,0.3373731258047523,0.8159831756046267,0.7175649357542163,0.7087276550998949,0.6862114565299244,,
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__imu-tof-audio__seed42,test_p4,surface,gated,imu+tof+audio,42,False,8248,2051,951,146728,1.8905563354492188,0.9674027339642481,0.9673692310115836,0.9666243802210326,951,0.9634888438133874,0.9644744149560924,0.9627014705828655,493,1.0,1.0,1.0,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,0.15667718191377497,0.054181818181818185,,,0.807570977917981,0.7076534631881665,0.8307045215562566,0.7881617582725511,,
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__imu-tof-audio__seed42,test_p4,surface,concat,imu+tof+audio,42,False,8248,2051,951,151141,1.9208602905273438,0.9295478443743428,0.9223241511793306,0.9252627633197924,951,0.9249492900608519,0.9169212687438515,0.9194409068819663,493,0.9722222222222222,0.9712820512820514,0.972079772079772,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,0.28180862250262884,0.08794093519278097,,,0.8212407991587802,0.7193917728293218,0.7981072555205048,0.7198417995230151,,
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__imu-tof-mag__seed42,test_p4,surface,gated,imu+tof+mag,42,False,8248,2051,951,134184,1.7381134033203125,0.694006309148265,0.6925275282606266,0.6733543418994353,951,0.6876267748478702,0.687600028526245,0.6662614406449696,493,0.6666666666666666,0.6608097784568372,0.6139546727782021,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,,,0.45741324921135645,0.3937678509481266,0.24079915878023134,0.13785319687901607,0.7350157728706624,0.7249098982889634
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__imu-tof-mag__seed42,test_p4,surface,concat,imu+tof+mag,42,False,8248,2051,951,138597,1.7681350708007812,0.655099894847529,0.6361860250974961,0.6155094853513429,951,0.6592292089249493,0.6440092806219789,0.6214498474869584,493,0.5833333333333334,0.5406493506493506,0.4971320346320346,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,,,0.4773922187171398,0.41653153700113466,0.3322818086225026,0.28873537644234615,0.704521556256572,0.6991573436933401
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__audio-image__seed42,test_p4,surface,gated,audio+image,42,False,8248,2051,951,165719,2.07171630859375,0.9810725552050473,0.9810969846241486,0.9807286556632908,951,0.9817444219066938,0.9814170824608262,0.9814333954868418,493,1.0,1.0,1.0,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,0.28180862250262884,0.08794093519278097,0.33964248159831756,0.3188763188595957,,,,,,
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__audio-image__seed42,test_p4,surface,concat,audio+image,42,False,8248,2051,951,165573,2.0483245849609375,0.9800210304942166,0.9801300338959186,0.9796171545028657,951,0.9837728194726166,0.9838712911667351,0.9835093485602554,493,1.0,1.0,1.0,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,0.28180862250262884,0.08794093519278097,0.1829652996845426,0.06186666666666667,,,,,,
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__mag-image__seed42,test_p4,surface,gated,mag+image,42,False,8248,2051,951,153175,1.9190597534179688,0.886435331230284,0.8809464305553719,0.8798420333838635,951,0.8924949290060852,0.8880177263439768,0.8863207459845452,493,0.9722222222222222,0.9722943722943723,0.9716209716209716,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,0.1829652996845426,0.06186666666666667,,,,,0.9221871713985279,0.9224174546048385
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__mag-image__seed42,test_p4,surface,concat,mag+image,42,False,8248,2051,951,153029,1.89727783203125,0.879074658254469,0.8731008523447394,0.8739929639496098,951,0.8823529411764706,0.8782180865341429,0.8780192896258922,493,0.9722222222222222,0.9722943722943723,0.9716209716209716,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,0.1829652996845426,0.06186666666666667,,,,,0.9169295478443743,0.9171950412757267
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__mag-audio__seed42,test_p4,surface,gated,mag+audio,42,False,8248,2051,951,71223,0.9666290283203125,0.8748685594111462,0.8514605515917522,0.8589143332842216,951,0.8762677484787018,0.8534227185531214,0.8599857138008241,493,0.9166666666666666,0.9054545454545455,0.9136363636363636,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,0.323869610935857,0.2707266214628203,,,,,,,0.8759200841219769,0.8549316738469163
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__mag-audio__seed42,test_p4,surface,concat,mag+audio,42,False,8248,2051,951,71077,0.9461517333984375,0.8853838065194533,0.8701569173496269,0.8773133018328201,951,0.8924949290060852,0.8784636922633922,0.8851820539107599,493,0.9444444444444444,0.9380952380952381,0.9437830687830687,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,0.28180862250262884,0.08794093519278097,,,,,,,0.9043112513144059,0.8949231981979349
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__tof-image__seed42,test_p4,surface,gated,tof+image,42,False,8248,2051,951,153079,1.9184494018554688,0.9211356466876972,0.9209033605422633,0.9196596009956829,951,0.922920892494929,0.924314832580529,0.9217077467493673,493,1.0,1.0,1.0,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,0.4437434279705573,0.40264033192065946,,,0.8086225026288117,0.7725795896431801,,
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__tof-image__seed42,test_p4,surface,concat,tof+image,42,False,8248,2051,951,152933,1.8968048095703125,0.8958990536277602,0.894039876900721,0.8923431434965571,951,0.896551724137931,0.8948645997190174,0.8928972115758774,493,0.9722222222222222,0.9722943722943723,0.9716209716209716,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,0.3964248159831756,0.34659560218774416,,,0.7150368033648791,0.63943322531132,,
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__tof-audio__seed42,test_p4,surface,gated,tof+audio,42,False,8248,2051,951,71127,0.9677886962890625,0.907465825446898,0.8962244529596812,0.901821992903363,951,0.9107505070993914,0.9009612424822236,0.9052166537601944,493,0.9722222222222222,0.9712820512820514,0.972079772079772,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,0.28180862250262884,0.08794093519278097,,,,,0.7613038906414301,0.6951883694867387,,
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__tof-audio__seed42,test_p4,surface,concat,tof+audio,42,False,8248,2051,951,70981,0.9457626342773438,0.9474237644584648,0.9438073606567924,0.9466014966058052,951,0.947261663286004,0.9452281017475472,0.9466979372659776,493,0.9722222222222222,0.9750915750915752,0.9718152218152218,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,0.28180862250262884,0.08794093519278097,,,,,0.7308096740273397,0.6795820350701643,,
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__tof-mag__seed42,test_p4,surface,gated,tof+mag,42,False,8248,2051,951,58583,0.8155059814453125,0.7255520504731862,0.7289974726421505,0.7293063445078908,951,0.7261663286004056,0.7290793639929282,0.7297309450104131,493,0.9166666666666666,0.9223931623931623,0.9208452041785375,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,,,,,0.2607781282860147,0.14531351001939238,0.750788643533123,0.6998744637642051
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__tof-mag__seed42,test_p4,surface,concat,tof+mag,42,False,8248,2051,951,58437,0.793792724609375,0.7287066246056783,0.732632736535811,0.7340304997871954,951,0.7241379310344828,0.7280996406036881,0.7309065982045494,493,0.8888888888888888,0.8993212669683258,0.894356460532931,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,,,,,0.20189274447949526,0.1042051282051282,0.7718191377497371,0.6900484932551335
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__imu-image__seed42,test_p4,surface,gated,imu+image,42,False,8248,2051,951,210839,2.5960311889648438,0.9474237644584648,0.947757554571831,0.9459902863591949,951,0.9513184584178499,0.9521770597661213,0.9501257080871616,493,1.0,1.0,1.0,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,0.1871713985278654,0.07253246753246753,0.8885383806519453,0.8696276213917166,,,,
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__imu-image__seed42,test_p4,surface,concat,imu+image,42,False,8248,2051,951,210693,2.5750885009765625,0.9274447949526814,0.9293656574589229,0.9258357499259325,951,0.9249492900608519,0.9270519691851244,0.923277278638115,493,0.9722222222222222,0.9722943722943723,0.9716209716209716,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,0.3049421661409043,0.22311524611865838,0.7718191377497371,0.6728752496296893,,,,
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__imu-audio__seed42,test_p4,surface,gated,imu+audio,42,False,8248,2051,951,128887,1.6448516845703125,0.8527865404837014,0.8147839952625727,0.826243481784474,951,0.845841784989858,0.8029563251811422,0.8148490744461502,493,0.8333333333333334,0.7833333333333333,0.7986111111111112,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,0.33648790746582546,0.20176470588235293,,,0.7676130389064143,0.6787861058248412,,,,
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__imu-audio__seed42,test_p4,surface,concat,imu+audio,42,False,8248,2051,951,128741,1.6241378784179688,0.8748685594111462,0.8495788524181809,0.8588497991098882,951,0.8681541582150102,0.8403833112192245,0.8500950946711417,493,0.8611111111111112,0.8300653594771241,0.842955700798838,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,0.28180862250262884,0.08794093519278097,,,0.7907465825446898,0.687821255218984,,,,
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__imu-mag__seed42,test_p4,surface,gated,imu+mag,42,False,8248,2051,951,116343,1.4917831420898438,0.6561514195583596,0.6135530292832021,0.6058240514559204,951,0.6470588235294118,0.5975269914877518,0.5904435981875126,493,0.6111111111111112,0.5341790373369321,0.518036187334433,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,,,0.28286014721345953,0.19489908735690595,,,0.61198738170347,0.568902478067147
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__imu-mag__seed42,test_p4,surface,concat,imu+mag,42,False,8248,2051,951,116197,1.4715118408203125,0.6666666666666666,0.6426274584329932,0.6296524421285544,951,0.6612576064908722,0.6353429119702347,0.6220469610850099,493,0.6666666666666666,0.643646824451778,0.622875900997676,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,,,0.28601472134595163,0.19587594899917032,,,0.7455310199789695,0.7167384865319357
experiments_lopgo/full_lopgo_search/test_p4__surface__gated__imu-tof__seed42,test_p4,surface,gated,imu+tof,42,False,8248,2051,951,116247,1.4893951416015625,0.6971608832807571,0.6864703694774026,0.6733067637131441,951,0.7038539553752535,0.6933705728259192,0.6803499974404452,493,0.6666666666666666,0.6373684210526316,0.6178118908382066,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,,,0.4679284963196635,0.3945993636834215,0.33753943217665616,0.2821123201123201,,
experiments_lopgo/full_lopgo_search/test_p4__surface__concat__imu-tof__seed42,test_p4,surface,concat,imu+tof,42,False,8248,2051,951,116101,1.4688568115234375,0.6382754994742377,0.6165103509995083,0.5963458232449345,951,0.6470588235294118,0.6251566512583462,0.6069014482154372,493,0.5833333333333334,0.5215384615384615,0.48824786324786323,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,,,0.5289169295478444,0.44241533265146193,0.2555205047318612,0.16808726113592218,,
experiments_lopgo/full_lopgo_search/test_p4__surface__single__image__seed42,test_p4,surface,single,image,42,False,8248,2051,951,120837,1.4710235595703125,0.8937960042060988,0.8926883011494328,0.8893252717877749,951,0.9046653144016227,0.9044979250929615,0.9008481358006846,493,0.9166666666666666,0.9072463768115941,0.9082125603864735,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,,,,,,,,
experiments_lopgo/full_lopgo_search/test_p4__surface__single__audio__seed42,test_p4,surface,single,audio,42,False,8248,2051,951,38885,0.5194625854492188,0.8969505783385909,0.881500158617256,0.8888129465302629,951,0.8904665314401623,0.8744915428644928,0.8823785997729876,493,0.8888888888888888,0.8699999999999999,0.8805555555555555,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,,,,,,,,
experiments_lopgo/full_lopgo_search/test_p4__surface__single__mag__seed42,test_p4,surface,single,mag,42,False,8248,2051,951,26341,0.36614227294921875,0.29232386961093587,0.2756149025574508,0.2728629503662868,951,0.2920892494929006,0.27337341416060307,0.2714641022686243,493,0.2777777777777778,0.25277777777777777,0.2353395061728395,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,,,,,,,,
experiments_lopgo/full_lopgo_search/test_p4__surface__single__tof__seed42,test_p4,surface,single,tof,42,False,8248,2051,951,26245,0.366241455078125,0.7024185068349106,0.7182506940627198,0.711151988513111,951,0.6957403651115619,0.7143748915321666,0.7072346883902096,493,0.7777777777777778,0.7968253968253968,0.779100529100529,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,,,,,,,,
experiments_lopgo/full_lopgo_search/test_p4__surface__single__imu__seed42,test_p4,surface,single,imu,42,False,8248,2051,951,84005,1.0439910888671875,0.6708727655099895,0.6458665902908027,0.6350798822078572,951,0.6754563894523327,0.6447810599998707,0.6349864250191705,493,0.6111111111111112,0.5928185849238481,0.5691110789795,36,0.28180862250262884,0.08794093519278097,0.12391256904135278,951,gravel,,,,,,,,,,
experiments_lopgo/full_lopgo_search/test_p4__activity__gated__imu-tof-mag-audio-image__seed42,test_p4,activity,gated,imu+tof+mag+audio+image,42,False,23783,6005,2735,276840,3.4698715209960938,0.9996343692870201,0.9996418049069842,0.9996343734017231,2735,1.0,1.0,1.0,1417,1.0,1.0,1.0,105,0.34771480804387567,0.17200217037438958,0.17942310496458264,2735,walk,0.940036563071298,0.9398788378423024,0.9992687385740402,0.9992836257309942,0.7714808043875686,0.7529242488919259,0.9992687385740402,0.9992836257309942,0.9261425959780621,0.923786051412261
experiments_lopgo/full_lopgo_search/test_p4__activity__concat__imu-tof-mag-audio-image__seed42,test_p4,activity,concat,imu+tof+mag+audio+image,42,False,23783,6005,2735,290371,3.6177520751953125,0.9985374771480804,0.9985350509539638,0.9985373326688374,2735,0.9992942836979535,0.9992931363539973,0.9992942504416068,1417,1.0,1.0,1.0,105,0.34771480804387567,0.17200217037438958,0.17942310496458264,2735,walk,0.6555758683729433,0.5403249366483369,0.9996343692870201,0.9996338160076007,0.6446069469835466,0.5320492378930713,0.9989031078610603,0.9989013421515082,0.9970749542961609,0.9971050290170567
experiments_lopgo/full_lopgo_search/test_p4__activity__gated__tof-mag-audio-image__seed42,test_p4,activity,gated,tof+mag+audio+image,42,False,23783,6005,2735,201239,2.5634231567382812,0.9861060329067641,0.9858458272698498,0.9860711082870112,2735,0.9894142554693014,0.9892669329361494,0.9894045073032486,1417,1.0,1.0,1.0,105,0.34771480804387567,0.17200217037438958,0.17942310496458264,2735,walk,0.63327239488117,0.629624338372374,0.8705667276051189,0.8651967734194573,,,0.7140767824497257,0.7013638986931522,0.9056672760511884,0.9019321479165169
experiments_lopgo/full_lopgo_search/test_p4__activity__concat__tof-mag-audio-image__seed42,test_p4,activity,concat,tof+mag+audio+image,42,False,23783,6005,2735,210211,2.6432113647460938,0.9447897623400365,0.9427251664246402,0.9436742864747337,2735,0.9484827099505999,0.946669298657966,0.9475470895755779,1417,0.9619047619047619,0.9611472627100642,0.961419214052824,105,0.34771480804387567,0.17200217037438958,0.17942310496458264,2735,walk,0.34771480804387567,0.17200217037438958,0.7477148080438757,0.6812187348854247,,,0.8756855575868373,0.872878560496611,0.816453382084095,0.8086947228050492
experiments_lopgo/full_lopgo_search/test_p4__activity__gated__imu-mag-audio-image__seed42,test_p4,activity,gated,imu+mag+audio+image,42,False,23783,6005,2735,258999,3.2407379150390625,1.0,1.0,1.0,2735,1.0,1.0,1.0,1417,1.0,1.0,1.0,105,0.34771480804387567,0.17200217037438958,0.17942310496458264,2735,walk,1.0,1.0,0.9985374771480804,0.9985114890191692,0.373308957952468,0.2432437898299867,,,1.0,1.0
experiments_lopgo/full_lopgo_search/test_p4__activity__concat__imu-mag-audio-image__seed42,test_p4,activity,concat,imu+mag+audio+image,42,False,23783,6005,2735,267971,3.3220672607421875,0.9989031078610603,0.9989013421515082,0.9989030275865194,2735,0.9992942836979535,0.9992931363539973,0.9992942504416068,1417,1.0,1.0,1.0,105,0.34771480804387567,0.17200217037438958,0.17942310496458264,2735,walk,0.33308957952468005,0.1666209419295839,1.0,1.0,0.7882998171846435,0.7533905357278038,,,0.9952468007312614,0.9953238513526247
experiments_lopgo/full_lopgo_search/test_p4__activity__gated__imu-tof-audio-image__seed42,test_p4,activity,gated,imu+tof+audio+image,42,False,23783,6005,2735,258903,3.240753173828125,1.0,1.0,1.0,2735,1.0,1.0,1.0,1417,1.0,1.0,1.0,105,0.34771480804387567,0.17200217037438958,0.17942310496458264,2735,walk,0.9992687385740402,0.9992836257309942,0.9996343692870201,0.9996418049069842,0.33455210237659966,0.16955051258681678,0.9996343692870201,0.9996418049069842,,
experiments_lopgo/full_lopgo_search/test_p4__activity__concat__imu-tof-audio-image__seed42,test_p4,activity,concat,imu+tof+audio+image,42,False,23783,6005,2735,267875,3.319610595703125,0.9985374771480804,0.9985514429166709,0.9985374324934462,2735,0.9971771347918137,0.997204309583152,0.9971769584023987,1417,1.0,1.0,1.0,105,0.34771480804387567,0.17200217037438958,0.17942310496458264,2735,walk,0.9992687385740402,0.9992597261941295,1.0,1.0,0.33418647166361976,0.17007852833353543,0.9992687385740402,0.9992679177273227,,
experiments_lopgo/full_lopgo_search/test_p4__activity__gated__imu-tof-mag-image__seed42,test_p4,activity,gated,imu+tof+mag+image,42,False,23783,6005,2735,246359,3.0885009765625,0.9996343692870201,0.9996261292484182,0.9996343648044699,2735,0.9992942836979535,0.9992781264099094,0.9992942663307502,1417,1.0,1.0,1.0,105,0.34771480804387567,0.17200217037438958,0.17942310496458264,2735,walk,,,1.0,1.0,0.5638025594149909,0.5190599349606387,0.9956124314442413,0.9955440999955681,1.0,1.0
experiments_lopgo/full_lopgo_search/test_p4__activity__concat__imu-tof-mag-image__seed42,test_p4,activity,concat,imu+tof+mag+image,42,False,23783,6005,2735,255331,3.1678619384765625,0.9989031078610603,0.9989013421515082,0.9989030275865194,2735,0.9992942836979535,0.9992931363539973,0.9992942504416068,1417,1.0,1.0,1.0,105,0.34771480804387567,0.17200217037438958,0.17942310496458264,2735,walk,,,1.0,1.0,0.43363802559414993,0.3295653446236024,0.9842778793418647,0.9842778367953584,0.9978062157221207,0.997787365347316
experiments_lopgo/full_lopgo_search/test_p4__activity__gated__imu-tof-mag-audio__seed42,test_p4,activity,gated,imu+tof+mag+audio,42,False,23783,6005,2735,164407,2.1371307373046875,0.9992687385740402,0.9992679177273227,0.999268729875717,2735,0.9992942836979535,0.9993087944623334,0.9992942670168804,1417,1.0,1.0,1.0,105,0.34771480804387567,0.17200217037438958,0.17942310496458264,2735,walk,0.9868372943327239,0.9871105742439923,,,0.606581352833638,0.50432409791944,0.9996343692870201,0.9996261292484182,0.9989031078610603,0.9989096891571213
experiments_lopgo/full_lopgo_search/test_p4__activity__concat__imu-tof-mag-audio__seed42,test_p4,activity,concat,imu+tof+mag+audio,42,False,23783,6005,2735,173379,2.2170181274414062,0.9996343692870201,0.9996338160076007,0.9996343605886969,2735,1.0,1.0,1.0,1417,1.0,1.0,1.0,105,0.34771480804387567,0.17200217037438958,0.17942310496458264,2735,walk,0.6808043875685558,0.5618018018018018,,,0.5835466179159049,0.5292845189277292,0.9996343692870201,0.9996338160076007,0.9985374771480804,0.998559680125591
